Source,Country,Competition,CompetitionType,Tier,League,Season,Date,HomeRaw,AwayRaw,HomeGoals,AwayGoals,Score,Result,SourceURL,SourceLine,SourceText
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-04,Amkar,Spartak M,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus09.html,547,Amkar     1-2 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-04,Zenit,Dinamo,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,549,Zenit     2-1 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-04,CSKA,Kuban,4,0,4-0,1-0,https://www.rsssf.org/tablesr/rus09.html,551,CSKA      4-0 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-17,Rubin,Khimki,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,556,Rubin     2-1 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-17,Spartak N,CSKA,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,558,Spartak N 1-1 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-17,Saturn,Amkar,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,560,Saturn    2-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-17,Dinamo,Tom,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus09.html,562,Dinamo    0-1 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-18,Spartak M,Lokomotiv,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus09.html,565,Spartak M 3-0 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-18,Kuban,Zenit,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus09.html,567,Kuban     0-2 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-18,Moskva,Krylya S,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,569,Moskva    2-1 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-18,Terek,Rostov,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus09.html,572,Terek     1-3 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-24,Khimki,Spartak M,0,3,0-3,0-1,https://www.rsssf.org/tablesr/rus09.html,578,Khimki    0-3 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-24,Lokomotiv,Saturn,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,580,Lokomotiv 2-2 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-24,Krylya S,Terek,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,583,Krylya S  2-0 Terek
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-25,Rostov,Rubin,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus09.html,586,Rostov    1-2 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-25,Zenit,Spartak N,2,2,2-2,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,588,Zenit     2-2 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-25,CSKA,Moskva,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus09.html,591,CSKA      1-3 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-25,Kuban,Dinamo,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,594,Kuban     1-1 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-25,Amkar,Tom,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,596,Amkar     0-0 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-30,Rubin,Krylya S,4,1,4-1,1-0,https://www.rsssf.org/tablesr/rus09.html,601,Rubin     4-1 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-30,CSKA,Terek,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,604,CSKA      1-0 Terek
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-30,Saturn,Khimki,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,606,Saturn    1-0 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-31,Moskva,Zenit,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,609,Moskva    1-0 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-10-31,Dinamo,Amkar,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,611,Dinamo    0-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-01,Spartak M,Rostov,5,1,5-1,1-0,https://www.rsssf.org/tablesr/rus09.html,614,Spartak M 5-1 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-01,Tom,Lokomotiv,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus09.html,617,Tom       1-3 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-01,Spartak N,Kuban,4,0,4-0,1-0,https://www.rsssf.org/tablesr/rus09.html,619,Spartak N 4-0 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-07,Krylya S,Spartak M,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,625,Krylya S  2-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-07,Kuban,Moskva,3,3,3-3,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,627,Kuban     3-3 Moskva
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-07,Rostov,Saturn,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus09.html,630,Rostov    1-2 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-07,Khimki,Tom,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus09.html,632,Khimki    1-3 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-08,CSKA,Rubin,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus09.html,636,CSKA      0-2 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-08,Zenit,Terek,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,638,Zenit     2-0 Terek
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-08,Lokomotiv,Amkar,1,0,1-0,1-0,https://www.rsssf.org/tablesr/rus09.html,640,Lokomotiv 1-0 Amkar
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-08,Spartak N,Dinamo,2,4,2-4,0-1,https://www.rsssf.org/tablesr/rus09.html,642,Spartak N 2-4 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-21,Rubin,Zenit,0,0,0-0,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,647,Rubin     0-0 Zenit
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-21,Spartak M,CSKA,2,3,2-3,0-1,https://www.rsssf.org/tablesr/rus09.html,649,Spartak M 2-3 CSKA
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-21,Dinamo,Lokomotiv,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus09.html,652,Dinamo    0-2 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-21,Moskva,Spartak N,0,2,0-2,0-1,https://www.rsssf.org/tablesr/rus09.html,654,Moskva    0-2 Spartak N
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-21,Saturn,Krylya S,3,1,3-1,1-0,https://www.rsssf.org/tablesr/rus09.html,656,Saturn    3-1 Krylya S
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-21,Tom,Rostov,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,659,Tom       2-1 Rostov
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-21,Terek,Kuban,0,1,0-1,0-1,https://www.rsssf.org/tablesr/rus09.html,661,Terek     0-1 Kuban
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-21,Amkar,Khimki,2,0,2-0,1-0,https://www.rsssf.org/tablesr/rus09.html,663,Amkar     2-0 Khimki
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-29,Kuban,Rubin,0,3,0-3,0-1,https://www.rsssf.org/tablesr/rus09.html,667,Kuban     0-3 Rubin
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-29,Zenit,Spartak M,2,1,2-1,1-0,https://www.rsssf.org/tablesr/rus09.html,669,Zenit     2-1 Spartak M
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-29,Khimki,Lokomotiv,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus09.html,671,Khimki    1-3 Lokomotiv
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-29,CSKA,Saturn,3,0,3-0,1-0,https://www.rsssf.org/tablesr/rus09.html,673,CSKA      3-0 Saturn
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-29,Moskva,Dinamo,1,2,1-2,0-1,https://www.rsssf.org/tablesr/rus09.html,675,Moskva    1-2 Dinamo
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-29,Krylya S,Tom,1,3,1-3,0-1,https://www.rsssf.org/tablesr/rus09.html,677,Krylya S  1-3 Tom
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-29,Spartak N,Terek,4,2,4-2,1-0,https://www.rsssf.org/tablesr/rus09.html,680,Spartak N 4-2 Terek
rsssf,Russia,russian_premier_league,league,1,Russian Premier League,2009,2009-11-29,Rostov,Amkar,1,1,1-1,0.5-0.5,https://www.rsssf.org/tablesr/rus09.html,683,Rostov    1-1 Amkar
