PlayerID,PlayerName,Nationality,GamesUsed,FramesUsed,FramesWon,FrameRate,BaselineStart,RetroStart,RetroAdjustment
3200,Craig Butler,England,17,203,102,0.502463054187192,2600,2618.20760612944,18.2076061294438
474,Atthasit Mahitthi,Thailand,21,201,100,0.497512437810945,2600,2617.91989712206,17.9198971220576
49,Mitchell Mann,England,37,202,96,0.475247524752475,2600,2617.81207144424,17.8120714442402
1659,Adrian Rosa,England,15,203,102,0.502463054187192,2600,2617.77306616191,17.7730661619075
1509,Rory Thor,Malaysia,32,203,78,0.38423645320197,2600,2617.69460110231,17.694601102306
1812,Patrick Whelan,England,43,203,99,0.487684729064039,2600,2617.18174316901,17.1817431690124
592,Oliver Lines,England,37,200,98,0.49,2600,2617.03299894011,17.0329989401066
205,Mike Hallett,England,20,203,94,0.463054187192118,2600,2616.53703015279,16.5370301527905
102,Kuldesh Johal,England,28,203,92,0.45320197044335,2600,2616.47086513168,16.4708651316778
2775,Faizaan Mohammed,England,43,204,101,0.495098039215686,2600,2616.40781111907,16.4078111190679
716,Paul McPhillips,Scotland,18,201,94,0.467661691542289,2600,2616.30830374822,16.3083037482152
50,Rory McLeod,Jamaica,19,202,101,0.5,2600,2616.03689043853,16.0368904385259
2170,Chu Pui Ying,Hong Kong,63,200,98,0.49,2600,2615.80791958363,15.8079195836285
498,Rodney Goggins,Ireland,19,201,93,0.462686567164179,2600,2615.26887696353,15.2688769635283
468,Dennis Taylor,Northern Ireland,11,201,103,0.512437810945274,2600,2615.05232707855,15.0523270785543
892,Darryl Hill,Isle of Man,31,207,92,0.444444444444444,2600,2614.67657133683,14.6765713368304
3449,Eddie Charlton,Australia,12,207,106,0.51207729468599,2600,2613.81245615354,13.8124561535424
131,Craig Steadman,England,21,202,96,0.475247524752475,2600,2613.44142902294,13.4414290229352
3324,Eugene Hughes,Ireland,22,203,95,0.467980295566503,2600,2613.37287236945,13.3728723694485
2010,Daniel Womersley,England,35,202,87,0.430693069306931,2600,2613.29330960905,13.2933096090524
549,Robin Hull,Finland,16,210,106,0.504761904761905,2600,2613.17738098505,13.1773809850461
2044,Stuart Watson,England,42,201,95,0.472636815920398,2600,2613.16660587766,13.1666058776555
55,Adrian Gunnell,England,21,205,100,0.487804878048781,2600,2613.08503849781,13.0850384978139
3204,Nick Walker,England,15,205,99,0.482926829268293,2600,2612.87400986141,12.8740098614126
1213,Michael Tomlinson,England,32,201,91,0.45273631840796,2600,2612.86772035757,12.8677203575717
1939,Lewis Gillen,England,43,201,95,0.472636815920398,2600,2612.78947880286,12.7894788028593
6,Barry Pinches,England,14,205,105,0.51219512195122,2600,2612.15840316556,12.1584031655616
3280,Karl Payne,England,14,201,96,0.477611940298507,2600,2612.14990101187,12.1499010118669
195,John Whitty,England,28,203,95,0.467980295566503,2600,2611.96933710817,11.9693371081712
2061,Haydon Pinhey,England,40,201,92,0.45771144278607,2600,2611.76610739019,11.766107390185
475,Ian Preece,Wales,15,203,100,0.492610837438424,2600,2611.63247026104,11.6324702610436
1932,Phaitoon Phonbun,Thailand,22,201,89,0.442786069651741,2600,2611.46399691267,11.4639969126652
1433,Tyler Rees,Wales,35,202,92,0.455445544554456,2600,2611.27829025947,11.2782902594713
3463,Steve Duggan,England,25,204,90,0.441176470588235,2600,2611.26390680513,11.2639068051335
2766,Filips Kalnins,Latvia,45,204,97,0.475490196078431,2600,2611.06715175606,11.0671517560563
2055,Joshua Thomond,England,39,200,94,0.47,2600,2610.9271453298,10.9271453298002
672,Jonathan Birch,England,17,203,95,0.467980295566503,2600,2610.87907095129,10.8790709512868
2004,Wayne Brown,England,18,202,93,0.46039603960396,2600,2610.85648595083,10.8564859508292
1149,Huang Jiahao,China,36,200,80,0.4,2600,2610.83881471891,10.8388147189066
615,Shane Castle,England,36,202,99,0.49009900990099,2600,2610.62583047749,10.6258304774874
3289,Andrew Cairns,England,18,201,96,0.477611940298507,2600,2610.30434226021,10.3043422602109
2479,Riley Parsons,England,38,207,75,0.36231884057971,2600,2610.3019390509,10.3019390509044
149,Marc J Davis,Scotland,39,202,98,0.485148514851485,2600,2610.09593850263,10.0959385026295
18,Igor Figueiredo,Brazil,34,213,98,0.460093896713615,2600,2609.56260185384,9.5626018538419
449,Les Dodd,England,24,204,96,0.470588235294118,2600,2609.49789098764,9.49789098763722
79,Jamie O'Neill,England,29,203,88,0.433497536945813,2600,2609.17258402068,9.17258402068364
3468,Ian Graham,England,21,216,102,0.472222222222222,2600,2609.14320788769,9.14320788768691
132,Mitchell Travis,England,36,204,97,0.475490196078431,2600,2608.995927158,8.995927158001
2317,Fergal Quinn,Northern Ireland,42,200,94,0.47,2600,2608.96164937589,8.96164937589356
990,Ben Fortey,Wales,39,202,95,0.47029702970297,2600,2608.23244715635,8.2324471563461
3218,Anthony Bolsover,England,16,202,95,0.47029702970297,2600,2607.99562570397,7.99562570396847
971,Johl Younger,Australia,20,211,106,0.502369668246446,2600,2607.51573604906,7.51573604905889
2320,Dylan Emery,Wales,40,200,89,0.445,2600,2607.37965791713,7.37965791713168
385,David Singh,India,34,203,96,0.472906403940887,2600,2607.04213284983,7.04213284982598
7,Joe Jogia,England,14,208,105,0.504807692307692,2600,2606.88305733108,6.88305733107745
409,David Roe,England,23,211,98,0.464454976303318,2600,2606.77267937865,6.77267937864554
2483,Kayden Brierley,England,43,201,97,0.482587064676617,2600,2606.7315529171,6.731552917096
1844,Mostafa Dorgham,Egypt,32,204,67,0.32843137254902,2600,2606.70946286605,6.70946286604567
235,Ryan Causton,England,37,200,94,0.47,2600,2606.68192784366,6.68192784365783
794,Ian Brumby,England,16,217,106,0.488479262672811,2600,2606.64372587202,6.6437258720207
1168,Chris Melling,England,24,205,93,0.453658536585366,2600,2606.31303746837,6.31303746837057
3255,Karl Broughton,England,18,206,95,0.461165048543689,2600,2605.86318592789,5.86318592788712
3011,Velian Dimitrov,Bulgaria,49,200,92,0.46,2600,2605.73486175029,5.73486175028847
2870,Kirk Stevens,Canada,13,207,103,0.497584541062802,2600,2605.68484449642,5.68484449642347
557,Lee Stephens,England,42,203,96,0.472906403940887,2600,2605.36215662122,5.36215662122186
225,Gary Thomson,Scotland,28,204,99,0.485294117647059,2600,2605.31075238779,5.31075238778794
197,Lee Page,England,30,200,95,0.475,2600,2605.11996469895,5.11996469895166
1006,Sybren Sokolowski,Belgium,46,204,96,0.470588235294118,2600,2605.03281537274,5.03281537274279
179,Stuart Pettman,England,19,210,96,0.457142857142857,2600,2605.0243192208,5.02431922080177
1687,Daniel Holoyda,United States,43,204,95,0.465686274509804,2600,2604.85478802498,4.85478802498392
3484,John Virgo,England,14,202,100,0.495049504950495,2600,2604.77593065925,4.77593065925021
1848,Niel Vincent,France,40,203,97,0.477832512315271,2600,2604.62572441555,4.62572441555358
48,Mark Joyce,England,20,207,91,0.439613526570048,2600,2604.16209010068,4.16209010068087
1186,Chris Totten,Scotland,33,201,76,0.378109452736318,2600,2603.98309537443,3.98309537442992
2881,Bob Chaperon,Canada,26,201,96,0.477611940298507,2600,2603.95927048121,3.95927048120757
3248,Nick Terry,England,19,211,101,0.478672985781991,2600,2603.95385359078,3.95385359078045
922,Nick Dyson,England,17,201,96,0.477611940298507,2600,2603.25568381903,3.25568381903167
806,Doug Mountjoy,Wales,17,215,105,0.488372093023256,2600,2602.99703365882,2.99703365882078
39,Kyren Wilson,England,31,212,90,0.424528301886792,2600,2602.99352945435,2.99352945434657
3728,Perrie Mans,South Africa,14,214,104,0.485981308411215,2600,2602.31879228007,2.3187922800671
3242,Mark Bennett,England,24,202,90,0.445544554455446,2600,2601.58734543655,1.58734543654828
2081,Luke Pinches,England,46,200,92,0.46,2600,2600.85384539777,0.853845397769419
886,William Lemons,England,34,201,92,0.45771144278607,2600,2600.76732871031,0.767328710308902
452,David Taylor,England,14,209,102,0.488038277511962,2600,2598.5543835776,-1.44561642240114
83,Shokat Ali,Pakistan,21,205,87,0.424390243902439,2600,2598.42850203525,-1.57149796475323
89,Zak Surety,England,37,200,98,0.49,2600,2597.53209552223,-2.46790447777448
3509,Bill Werbeniuk,Canada,12,215,105,0.488372093023256,2600,2597.27187025891,-2.72812974108547
283,Jin Long,China,20,202,88,0.435643564356436,2600,2596.4259600223,-3.57403997769688
3515,Rex Williams,England,23,212,91,0.429245283018868,2600,2595.85423708896,-4.14576291104004
3206,Martin Dziewialtowski,Scotland,15,200,92,0.46,2600,2595.62979344602,-4.37020655397782
2030,Jenson Kendrick,England,41,203,92,0.45320197044335,2600,2595.46858769383,-4.53141230616666
135,Charlie Walters,England,36,201,95,0.472636815920398,2600,2595.04606409139,-4.9539359086134
416,Christopher Keogan,England,37,204,91,0.446078431372549,2600,2594.80961068427,-5.19038931573095
2871,Jason Prince,Northern Ireland,18,201,94,0.467661691542289,2600,2594.66331417258,-5.33668582742394
208,Noppon Saengkham,Thailand,31,207,77,0.371980676328502,2600,2594.53563251679,-5.46436748320866
621,Sanderson Lam,England,37,200,89,0.445,2600,2593.41839153566,-6.58160846433657
213,Steve Judd,England,16,200,89,0.445,2600,2592.94097353707,-7.05902646293134
156,Alex Taubman,Wales,39,205,95,0.463414634146342,2600,2592.90994565288,-7.09005434711889
3444,Jack McLaughlin,Northern Ireland,26,200,86,0.43,2600,2592.61116367982,-7.38883632018315
106,Jamie Clarke,Wales,38,202,96,0.475247524752475,2600,2592.48853156024,-7.51146843976085
2755,Aidan Murphy,England,47,200,92,0.46,2600,2592.356432289,-7.64356771100074
659,Dean Reynolds,England,23,212,97,0.457547169811321,2600,2592.12579748089,-7.87420251910726
3234,Jason Wallace,England,14,204,95,0.465686274509804,2600,2591.00548887073,-8.99451112927454
1309,Robert Marshall,England,21,205,92,0.448780487804878,2600,2590.25401168093,-9.7459883190686
1417,Fan Zhengyi,China,30,206,63,0.305825242718447,2600,2590.14165256773,-9.85834743227315
600,Lee Richardson,England,17,201,92,0.45771144278607,2600,2589.90481333142,-10.09518666858
2074,Hamim Hussain,England,40,200,86,0.43,2600,2589.29933121196,-10.7006687880398
525,David McLellan,Scotland,14,200,91,0.455,2600,2588.9975933945,-11.0024066055048
1052,Nigel Gilbert,England,21,201,89,0.442786069651741,2600,2588.84917147284,-11.1508285271589
206,Neal Jones,England,41,202,92,0.455445544554456,2600,2588.3395967304,-11.6604032696036
1122,Peter Devlin,England,40,201,91,0.45273631840796,2600,2587.0566209183,-12.9433790816975
2090,Stephen Kershaw,England,27,200,88,0.44,2600,2586.90280575607,-13.0971942439273
3316,Jim Chambers,England,21,205,93,0.453658536585366,2600,2586.77292712345,-13.2270728765538
143,Jeff Cundy,England,13,204,94,0.46078431372549,2600,2586.49610184434,-13.50389815566
91,Patrick Einsle,Germany,34,204,85,0.416666666666667,2600,2586.34172288194,-13.658277118056
3224,Darren Clarke,England,17,201,86,0.427860696517413,2600,2586.1776607809,-13.8223392190985
1162,Sean Storey,England,16,208,90,0.432692307692308,2600,2586.14821784739,-13.8517821526061
3317,Mark Rowing,England,19,207,93,0.449275362318841,2600,2586.11761565901,-13.8823843409909
631,Ricky Norris,England,37,203,91,0.448275862068966,2600,2584.77932992854,-15.2206700714623
3504,Dave Martin,England,24,206,95,0.461165048543689,2600,2584.49203221143,-15.507967788566
2956,Victor Sarkis,Brazil,33,203,66,0.32512315270936,2600,2584.44413678038,-15.5558632196248
897,Wayne Townsend,England,41,204,86,0.42156862745098,2600,2584.08248897805,-15.9175110219526
3445,Jim Wych,Canada,21,201,86,0.427860696517413,2600,2584.06475398817,-15.9352460118257
2275,Halim Hussain,England,45,202,89,0.440594059405941,2600,2583.09069060961,-16.9093093903857
151,James Cahill,England,38,205,87,0.424390243902439,2600,2582.40410404144,-17.5958959585582
3487,John Campbell,Australia,23,211,91,0.431279620853081,2600,2582.34599046038,-17.6540095396222
1041,Adam Edge,England,35,200,90,0.45,2600,2582.28038915544,-17.7196108445596
3321,Danny Fowler,England,24,205,82,0.4,2600,2582.2752256628,-17.7247743372036
2744,Joe Grech,Malta,17,215,100,0.465116279069768,2600,2582.12594470452,-17.8740552954837
1565,Simon Dent,England,40,202,90,0.445544554455446,2600,2581.67962554111,-18.320374458895
19,Ben Woollaston,England,24,201,84,0.417910447761194,2600,2581.46877982197,-18.5312201780321
122,Hugh Abernethy,Scotland,18,208,92,0.442307692307692,2600,2581.06953476686,-18.9304652331421
1889,Iulian Boiko,Ukraine,42,200,83,0.415,2600,2580.80414337437,-19.1958566256303
160,Callum Lloyd,Wales,39,203,91,0.448275862068966,2600,2580.31653275019,-19.6834672498085
477,David Hogan,Ireland,25,201,78,0.388059701492537,2600,2579.460545201,-20.5394547989977
3467,Cliff Wilson,Wales,23,205,91,0.44390243902439,2600,2579.3872484361,-20.6127515639005
712,Murdo MacLeod,Scotland,23,203,89,0.438423645320197,2600,2579.33861202051,-20.6613879794941
69,Chris Norbury,England,27,204,91,0.446078431372549,2600,2579.10098511936,-20.8990148806424
1040,Joe Steele,England,40,201,87,0.432835820895522,2600,2578.79226084136,-21.2077391586386
1421,Joshua Cooper,England,41,203,87,0.428571428571429,2600,2578.78125553167,-21.2187444683291
3278,Stephen Murphy,Ireland,21,207,85,0.410628019323671,2600,2578.55775146976,-21.4422485302371
3696,Graham Miles,England,18,202,92,0.455445544554456,2600,2578.40937445434,-21.5906255456648
57,Justin Astley,England,22,201,87,0.432835820895522,2600,2577.74074728728,-22.2592527127217
1030,Felix Frede,Germany,40,202,88,0.435643564356436,2600,2577.11513648114,-22.8848635188642
2156,Sean McAllister,England,41,204,88,0.431372549019608,2600,2577.07573867926,-22.924261320743
3474,Steve Longworth,England,24,202,86,0.425742574257426,2600,2577.00869060749,-22.9913093925079
412,Kishan Hirani,Wales,39,203,88,0.433497536945813,2600,2576.70982216755,-23.2901778324549
3226,Mark Gray,England,17,204,87,0.426470588235294,2600,2576.62718642936,-23.3728135706406
2767,Anton Kazakov,Ukraine,34,204,64,0.313725490196078,2600,2576.55795191472,-23.4420480852846
3219,Troy Shaw,England,18,206,89,0.432038834951456,2600,2574.04311940283,-25.9568805971671
834,Mark Vincent,England,38,201,89,0.442786069651741,2600,2572.51978623334,-27.4802137666611
1803,Keishin Kamihashi,Japan,44,202,88,0.435643564356436,2600,2572.50851422305,-27.4914857769513
198,Lee Shanker,England,42,202,85,0.420792079207921,2600,2570.43490325048,-29.5650967495189
138,Jake Nicholson,England,36,200,88,0.44,2600,2570.10055377492,-29.899446225083
3486,Colin Roscoe,Wales,27,207,83,0.400966183574879,2600,2569.892023694,-30.1079763059979
123,Lee Andy,Hong Kong,35,203,78,0.38423645320197,2600,2569.80530429622,-30.1946957037803
502,Barry West,England,27,205,89,0.434146341463415,2600,2568.01874008676,-31.9812599132438
2206,Brandon Hall,England,45,203,83,0.408866995073892,2600,2567.89775424992,-32.1022457500758
1197,David McDonnell,Ireland,15,200,86,0.43,2600,2566.94774423826,-33.0522557617387
1753,Eddie Manning,England,15,215,93,0.432558139534884,2600,2566.83221630733,-33.1677836926679
2798,Amaan Iqbal,Scotland,43,202,82,0.405940594059406,2600,2566.80238996678,-33.1976100332181
147,James Silverwood,England,38,203,88,0.433497536945813,2600,2566.10661737721,-33.893382622789
2363,Lewis Ullah,England,38,205,80,0.390243902439024,2600,2565.9013226518,-34.0986773482046
796,Patsy Fagan,Ireland,14,203,88,0.433497536945813,2600,2565.59775923472,-34.4022407652851
23,Paul S Davison,England,20,201,85,0.422885572139304,2600,2563.47942258982,-36.5205774101851
3491,Ray Edmonds,England,20,200,83,0.415,2600,2563.1866597386,-36.8133402614008
515,Alex Borg,Malta,22,203,78,0.38423645320197,2600,2563.18107724991,-36.818922750093
90,Jak Jones,Wales,32,200,76,0.38,2600,2562.80770696069,-37.1922930393125
1991,Manasawin Phetmalaikul,Thailand,39,200,86,0.43,2600,2559.95497190739,-40.0450280926075
3741,Nikita Bazilevics,Latvia,48,205,86,0.419512195121951,2600,2559.01155713555,-40.9884428644459
3349,Robby Foldvari,Australia,23,202,83,0.410891089108911,2600,2558.12743675941,-41.8725632405863
2834,Fred Davis,England,15,215,95,0.441860465116279,2600,2557.69517674309,-42.3048232569095
1301,Matthew Glasby,England,37,200,83,0.415,2600,2557.47407178449,-42.5259282155107
3265,Brian Rowswell,England,20,211,86,0.407582938388626,2600,2557.20203117234,-42.797968827665
94,Craig Barber,England,39,201,79,0.393034825870647,2600,2556.2730169801,-43.7269830198984
1544,Rodion Judin,Latvia,36,201,77,0.383084577114428,2600,2555.75893527653,-44.2410647234669
61,Kurt Maflin,Norway,28,206,81,0.393203883495146,2600,2555.57749497872,-44.422505021284
528,Michael Leslie,Scotland,33,203,67,0.330049261083744,2600,2553.89656496396,-46.1034350360414
201,Lucky Vatnani,India,36,207,76,0.367149758454106,2600,2550.9973113108,-49.0026886891983
222,Craig MacGillivray,Scotland,17,204,83,0.406862745098039,2600,2550.67838346989,-49.3216165301078
550,Phil O'Kane,England,40,205,82,0.4,2600,2550.07375365003,-49.9262463499681
1494,Keith Keldie,Scotland,38,201,78,0.388059701492537,2600,2549.62146193601,-50.3785380639865
913,Andy Marriott,England,37,205,84,0.409756097560976,2600,2548.72533858104,-51.2746614189628
1558,Sergey Isaenko,Ukraine,45,202,81,0.400990099009901,2600,2547.44791624009,-52.5520837599133
424,Andrew Milliard,England,41,202,83,0.410891089108911,2600,2546.96241697539,-53.0375830246071
2064,Kurt Dunham,Australia,34,200,48,0.24,2600,2542.31342163191,-57.6865783680919
537,Ben Judge,Australia,34,200,64,0.32,2600,2542.22544133992,-57.7745586600804
532,Bash Maqsood,England,39,204,81,0.397058823529412,2600,2538.34485582595,-61.6551441740462
588,Kacper Filipiak,Poland,39,201,67,0.333333333333333,2600,2536.15309431121,-63.8469056887866
883,Ross Higgins,Scotland,39,200,78,0.39,2600,2534.16393716753,-65.8360628324686
583,Itaro Santos,Brazil,38,202,60,0.297029702970297,2600,2528.32049925717,-71.6795007428291
2974,Steven Wardropper,Scotland,45,201,75,0.373134328358209,2600,2527.25716368453,-72.7428363154672
2777,Dylan Smith,England,46,201,77,0.383084577114428,2600,2526.61327535127,-73.3867246487307
175,Reanne Evans,England,36,200,69,0.345,2600,2526.33226814224,-73.6677318577567
98,Ahmed Saif,Qatar,35,202,58,0.287128712871287,2600,2522.22166846676,-77.7783315332385
927,Anthony Harris,England,34,203,78,0.38423645320197,2600,2520.16283447403,-79.8371655259725
1764,Hatem Yassen,Egypt,33,200,45,0.225,2600,2518.27657263382,-81.7234273661761
619,Danny Brindle,England,40,202,74,0.366336633663366,2600,2516.4562767911,-83.5437232089007
2437,Zoe Killington,England,75,200,77,0.385,2600,2513.91982887194,-86.0801711280583
110,Stephen Ormerod,England,32,201,74,0.368159203980099,2600,2511.48256116424,-88.5174388357577
613,Jack Bradford,Wales,38,200,72,0.36,2600,2507.02760539443,-92.9723946055742
146,Oliver Brown,England,41,200,69,0.345,2600,2501.60922466119,-98.3907753388103
191,Hans Blanckaert,Belgium,39,201,67,0.333333333333333,2600,2497.49492620777,-102.505073792231
2196,James Height,England,41,200,68,0.34,2600,2489.74731274373,-110.252687256274
259,Diana Schuler,Germany,56,201,67,0.333333333333333,2600,2484.2631697782,-115.736830221803
2325,Connie Stephens,England,74,200,63,0.315,2600,2475.12741723044,-124.872582769558
531,James Burrett,England,41,201,63,0.313432835820896,2600,2467.92343368156,-132.07656631844
594,Dessie Sheehan,Ireland,40,200,56,0.28,2600,2441.46502485265,-158.534975147352
