Country,Competition,CompetitionType,Tier,League,Season,Date,Home,Away,Result,Score,Source
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-08-29,FC Nordsjælland,Aarhus GF,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-08-30,Aalborg BK,FC Midtjylland,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-08-30,FC København,Brøndby IF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-08-30,HB Køge,SønderjyskE,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-08-30,Randers FC,Esbjerg fB,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-08-31,Silkeborg IF,Odense BK,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-12,FC Midtjylland,FC Nordsjælland,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-12,Odense BK,FC København,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-13,Brøndby IF,Aarhus GF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-13,Esbjerg fB,HB Køge,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-13,Silkeborg IF,SønderjyskE,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-14,Randers FC,Aalborg BK,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-19,Aalborg BK,Silkeborg IF,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-20,FC København,Randers FC,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-20,FC Nordsjælland,Esbjerg fB,0-1,0-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-20,HB Køge,Odense BK,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-20,SønderjyskE,Brøndby IF,0-1,2-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-21,Aarhus GF,FC Midtjylland,0-1,2-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-26,Odense BK,FC Nordsjælland,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-27,Aalborg BK,FC København,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-27,FC Midtjylland,SønderjyskE,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-27,Randers FC,HB Køge,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-27,Silkeborg IF,Brøndby IF,1-0,4-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-09-28,Esbjerg fB,Aarhus GF,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-03,Aarhus GF,SønderjyskE,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-04,Brøndby IF,FC Nordsjælland,1-0,6-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-04,FC København,Esbjerg fB,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-04,FC Midtjylland,HB Køge,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-04,Randers FC,Silkeborg IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-05,Odense BK,Aalborg BK,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-17,FC Nordsjælland,Odense BK,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-18,Aalborg BK,Randers FC,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-18,Brøndby IF,FC Midtjylland,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-18,HB Køge,FC København,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-18,Silkeborg IF,Esbjerg fB,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-19,SønderjyskE,Aarhus GF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-24,Randers FC,Odense BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-25,Aalborg BK,Brøndby IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-25,Esbjerg fB,SønderjyskE,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-25,FC København,Silkeborg IF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-25,FC Midtjylland,HB Køge,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-26,Aarhus GF,FC Nordsjælland,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-10-31,Aarhus GF,FC Midtjylland,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-01,Esbjerg fB,FC København,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-01,FC Nordsjælland,Brøndby IF,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-01,Randers FC,Silkeborg IF,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-01,SønderjyskE,HB Køge,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-02,Odense BK,Aalborg BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-07,HB Køge,Aarhus GF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-07,Silkeborg IF,Odense BK,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-08,Aalborg BK,FC København,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-08,Brøndby IF,Esbjerg fB,0-1,2-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-08,FC Midtjylland,Randers FC,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-08,SønderjyskE,FC Nordsjælland,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-21,FC Midtjylland,Esbjerg fB,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-21,HB Køge,FC Nordsjælland,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-22,Brøndby IF,Odense BK,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-22,FC København,Randers FC,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-22,Silkeborg IF,SønderjyskE,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-23,Aalborg BK,Aarhus GF,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-28,Esbjerg fB,Aalborg BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-29,Aarhus GF,Brøndby IF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-29,FC København,FC Midtjylland,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-29,FC Nordsjælland,Silkeborg IF,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-29,Randers FC,SønderjyskE,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-11-30,Odense BK,HB Køge,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-12-05,SønderjyskE,Aalborg BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-12-06,FC Nordsjælland,FC Midtjylland,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-12-06,Odense BK,FC København,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-12-06,Randers FC,HB Køge,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-12-06,Silkeborg IF,Brøndby IF,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2009-12-07,Aarhus GF,Esbjerg fB,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-06,FC Midtjylland,Odense BK,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-07,Brøndby IF,SønderjyskE,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-07,Esbjerg fB,Randers FC,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-07,FC København,Aarhus GF,1-0,5-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-07,HB Køge,Silkeborg IF,0-1,1-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-08,Aalborg BK,FC Nordsjælland,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-13,Odense BK,SønderjyskE,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-14,Esbjerg fB,HB Køge,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-14,FC København,Brøndby IF,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-14,FC Midtjylland,Aalborg BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-14,Randers FC,FC Nordsjælland,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-15,Aarhus GF,Silkeborg IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-20,Silkeborg IF,FC Midtjylland,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-21,FC Nordsjælland,Esbjerg fB,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-21,HB Køge,Aalborg BK,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-21,Odense BK,Aarhus GF,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-21,SønderjyskE,FC København,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-22,Brøndby IF,Randers FC,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-24,Aalborg BK,Silkeborg IF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-24,FC København,FC Nordsjælland,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-25,Brøndby IF,HB Køge,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-25,Esbjerg fB,Odense BK,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-25,FC Midtjylland,SønderjyskE,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-25,Randers FC,Aarhus GF,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-27,FC Nordsjælland,Aalborg BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-28,Aarhus GF,FC København,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-28,Randers FC,Esbjerg fB,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-28,Silkeborg IF,HB Køge,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-28,SønderjyskE,Brøndby IF,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-29,Odense BK,FC Midtjylland,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-03-31,Esbjerg fB,Aarhus GF,0-1,0-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-01,Brøndby IF,Silkeborg IF,0.5-0.5,2-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-01,FC København,Odense BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-01,FC Midtjylland,FC Nordsjælland,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-01,HB Køge,Randers FC,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-02,Aalborg BK,SønderjyskE,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-04,Aarhus GF,Randers FC,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-04,HB Køge,Brøndby IF,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-05,FC Nordsjælland,FC København,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-05,Odense BK,Esbjerg fB,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-05,Silkeborg IF,Aalborg BK,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-05,SønderjyskE,FC Midtjylland,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-10,Aarhus GF,Aalborg BK,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-11,Esbjerg fB,FC Midtjylland,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-11,Odense BK,Brøndby IF,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-11,Randers FC,FC København,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-11,SønderjyskE,Silkeborg IF,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-12,FC Nordsjælland,HB Køge,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-14,Aalborg BK,Odense BK,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-14,FC København,Esbjerg fB,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-14,FC Midtjylland,Aarhus GF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-14,Silkeborg IF,Randers FC,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-15,Brøndby IF,FC Nordsjælland,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-15,HB Køge,SønderjyskE,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-17,FC Midtjylland,FC København,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-18,Brøndby IF,Aarhus GF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-18,HB Køge,Odense BK,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-18,Silkeborg IF,FC Nordsjælland,0-1,1-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-18,SønderjyskE,Randers FC,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-19,Aalborg BK,Esbjerg fB,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-24,Odense BK,Silkeborg IF,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-25,Aarhus GF,HB Køge,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-25,Esbjerg fB,Brøndby IF,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-25,FC København,Aalborg BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-25,FC Nordsjælland,SønderjyskE,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-04-26,Randers FC,FC Midtjylland,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-01,Silkeborg IF,Aarhus GF,0-1,1-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-02,Aalborg BK,FC Midtjylland,1-0,3-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-02,Brøndby IF,FC København,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-02,FC Nordsjælland,Randers FC,0.5-0.5,1-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-02,HB Køge,Esbjerg fB,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-03,SønderjyskE,Odense BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-05,FC København,HB Køge,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-05,FC Midtjylland,Brøndby IF,0-1,2-4,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-05,Randers FC,Aalborg BK,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-06,Aarhus GF,SønderjyskE,0-1,1-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-06,Esbjerg fB,Silkeborg IF,1-0,4-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-06,Odense BK,FC Nordsjælland,1-0,2-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-09,Brøndby IF,Aalborg BK,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-09,FC Nordsjælland,Aarhus GF,0-1,0-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-09,HB Køge,FC Midtjylland,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-09,Odense BK,Randers FC,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-09,Silkeborg IF,FC København,1-0,2-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-09,SønderjyskE,Esbjerg fB,1-0,1-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-16,Aalborg BK,HB Køge,0.5-0.5,0-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-16,Aarhus GF,Odense BK,0-1,0-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-16,Esbjerg fB,FC Nordsjælland,0.5-0.5,3-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-16,FC København,SønderjyskE,1-0,3-1,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-16,FC Midtjylland,Silkeborg IF,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2009/10,2010-05-16,Randers FC,Brøndby IF,0-1,1-3,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2010/11,2010-07-17,Odense BK,Esbjerg fB,1-0,3-0,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2010/11,2010-07-18,AC Horsens,FC Midtjylland,0-1,0-2,weltfussball_manual
Denmark,danish_superliga,league,1,Danish Superliga,2010/11,2010-07-18,FC Nordsjælland,Silkeborg IF,1-0,4-1,weltfussball_manual
