Team,SeasonStart,Country,PrevTier,Tier,Direction,StartRating,R20,R30,Change20,Change30
Oxford United,2024,England,3,2,Promoted,2527.63598563909,2519.16535991821,2568.57760623307,-8.47062572087998,40.9416205939801
Paderborn,2014,Germany,2,1,Promoted,2657.48768708356,2670.34746289192,2668.12411659497,12.8597758083597,10.6364295114099
Paderborn,2015,Germany,1,2,Relegated,2669.10794986791,2583.05828560549,2581.52401474645,-86.0496642624203,-87.58393512146
Paderborn,2019,Germany,2,1,Promoted,2634.06700312429,2639.57560016874,2637.13660635494,5.5085970444502,3.06960323065005
Paderborn,2020,Germany,1,2,Relegated,2603.5987006827,2622.92274375023,2613.83841240856,19.3240430675301,10.2397117258602
Palermo,2013,Italy,1,2,Relegated,2675.46080479428,2692.76920849156,2722.15786376244,17.30840369728,46.6970589681596
Palermo,2014,Italy,2,1,Promoted,2736.45902118214,2764.95182271133,2751.47064874552,28.4928015291898,15.01162756338
Palermo,2017,Italy,1,2,Relegated,2668.32732942776,2703.12183593618,2694.36386194624,34.79450650842,26.0365325184798
Paris FC,2025,France,2,1,Promoted,2718.32711738784,2751.98096685767,2788.53953716077,33.6538494698298,70.2124197729299
Parma,2018,Italy,2,1,Promoted,2696.12995088433,2741.10057450856,2705.13466953812,44.97062362423,9.00471865378995
Parma,2021,Italy,1,2,Relegated,2634.86718993091,2613.97078787627,2623.01956444272,-20.89640205464,-11.8476254881903
Parma,2024,Italy,2,1,Promoted,2730.8557169693,2731.86942136294,2713.96438169197,1.01370439364018,-16.8913352773297
Pescara,2016,Italy,2,1,Promoted,2724.87707256948,2641.05197134836,2615.95871542991,-83.8251012211199,-108.91835713957
Pescara,2017,Italy,1,2,Relegated,2630.81903949091,2611.75704992315,2599.62180077076,-19.0619895677601,-31.1972387201504
Peterborough United,2000,England,4,3,Promoted,2423.10135064786,2468.26755412044,2455.74050818967,45.16620347258,32.6391575418102
Peterborough United,2005,England,3,4,Relegated,2414.25359651252,2408.77093832066,2418.78483188403,-5.48265819185963,4.53123537151032
Peterborough United,2008,England,4,3,Promoted,2469.28680201778,2557.96423813866,2560.14503697494,88.6774361208804,90.8582349571602
Peterborough United,2009,England,3,2,Promoted,2610.23874100295,2589.8756929466,2569.05733037605,-20.3630480563502,-41.1814106269003
Peterborough United,2010,England,2,3,Relegated,2563.6419790622,2548.74470861717,2569.93756429158,-14.8972704450298,6.29558522938032
Peterborough United,2011,England,3,2,Promoted,2602.3673380704,2607.3494486226,2609.69380513312,4.98211055220008,7.32646706271999
Peterborough United,2013,England,2,3,Relegated,2655.85246097007,2634.93558325594,2577.53404728911,-20.9168777141299,-78.31841368096
Peterborough United,2021,England,3,2,Promoted,2581.56790021027,2543.33522545827,2529.27247414271,-38.2326747520001,-52.2954260675601
Peterborough United,2022,England,2,3,Relegated,2550.89969543886,2496.46047073168,2521.42542670257,-54.4392247071801,-29.47426873629
Pisa,2025,Italy,2,1,Promoted,2700.8334051899,2689.11160923093,2676.71821549678,-11.7217959589702,-24.1151896931201
Plymouth Argyle,2002,England,4,3,Promoted,2495.97709841362,2528.65062641093,2572.37098579295,32.67352799731,76.39388737933
Plymouth Argyle,2004,England,3,2,Promoted,2651.52250933134,2658.99224282861,2623.40823623417,7.46973349726977,-28.1142730971701
Plymouth Argyle,2010,England,2,3,Relegated,2593.24047019469,2537.93949207983,2481.76609635594,-55.3009781148599,-111.47437383875
Plymouth Argyle,2011,England,3,4,Relegated,2470.7763905788,2344.84986050399,2339.11549087361,-125.92653007481,-131.66089970519
Plymouth Argyle,2017,England,4,3,Promoted,2447.64685729402,2431.69195262555,2478.96219312646,-15.9549046684697,31.3153358324403
Plymouth Argyle,2019,England,3,4,Relegated,2466.73767690553,2448.68646499946,2463.88656895472,-18.05121190607,-2.85110795080982
Plymouth Argyle,2020,England,4,3,Promoted,2491.75687793995,2469.20566788125,2518.39806780873,-22.5512100586998,26.6411898687802
Plymouth Argyle,2023,England,3,2,Promoted,2651.53560187742,2618.10964418925,2624.31356230905,-33.42595768817,-27.2220395683698
Plymouth Argyle,2025,England,2,3,Relegated,2584.05672125854,2493.03846374872,2509.51836217325,-91.0182575098202,-74.5383590852903
Port Vale,2000,England,2,3,Relegated,2552.95044133273,2520.16543529829,2541.57467464865,-32.7850060344399,-11.3757666840797
Port Vale,2008,England,3,4,Relegated,2449.86936319815,2366.39683190837,2328.85511685768,-83.4725312897799,-121.01424634047
Port Vale,2013,England,4,3,Promoted,2413.38152778751,2462.77732103507,2464.0954224545,49.3957932475601,50.7138946669898
Port Vale,2017,England,3,4,Relegated,2438.58139214761,2357.8916817544,2359.70110354111,-80.6897103932101,-78.8802886065
Port Vale,2022,England,4,3,Promoted,2408.36359405578,2441.20466225639,2416.95372175399,32.8410682006097,8.59012769820993
Port Vale,2024,England,3,4,Relegated,2376.42259480226,2390.62655828452,2397.6728908568,14.20396348226,21.2502960545403
Port Vale,2025,England,4,3,Promoted,2398.67500643281,2410.6550623233,,11.9800558904903,
Portsmouth,2003,England,2,1,Promoted,2802.12797016971,2772.56194810435,2777.82209751995,-29.5660220653599,-24.3058726497598
Portsmouth,2010,England,1,2,Relegated,2767.78346418548,2751.64702203466,2691.85876444921,-16.1364421508201,-75.9246997362702
Portsmouth,2012,England,2,3,Relegated,2606.83483045672,2508.18316183571,2428.14610761257,-98.6516686210098,-178.68872284415
Portsmouth,2013,England,3,4,Relegated,2449.17049645892,2377.70730922525,2357.50135538667,-71.46318723367,-91.6691410722497
Portsmouth,2017,England,4,3,Promoted,2487.55481070915,2474.2818795387,2475.61938194455,-13.2729311704497,-11.9354287646001
Portsmouth,2024,England,3,2,Promoted,2627.82193957546,2598.48008572448,2579.94175553373,-29.34185385098,-47.88018404173
Preston North End,2000,England,3,2,Promoted,2729.62503748572,2752.02503254013,2712.77574650384,22.3999950544098,-16.8492909818801
Preston North End,2011,England,2,3,Relegated,2596.04936857038,2548.26222578298,2527.59978991578,-47.7871427874002,-68.4495786545999
Preston North End,2015,England,3,2,Promoted,2655.222010119,2676.04747599957,2671.59965530612,20.8254658805699,16.3776451871199
Queens Park Rangers,2001,England,2,3,Relegated,2629.23903431783,2586.28974524068,2607.60908578312,-42.9492890771498,-21.6299485347099
Queens Park Rangers,2004,England,3,2,Promoted,2649.11517536008,2694.61965718694,2667.23482311811,45.5044818268602,18.1196477580302
Queens Park Rangers,2011,England,2,1,Promoted,2757.52002081036,2742.87249590483,2729.55583394607,-14.6475249055302,-27.9641868642902
Queens Park Rangers,2013,England,1,2,Relegated,2728.5257035449,2765.01615466809,2744.33402887874,36.4904511231903,15.80832533384
Queens Park Rangers,2014,England,2,1,Promoted,2719.40270775373,2728.6826994165,2677.07960893538,9.27999166277004,-42.32309881835
Queens Park Rangers,2015,England,1,2,Relegated,2680.13976388634,2677.24727169334,2671.47128365581,-2.89249219300018,-8.66848023052989
RB Leipzig,2016,Germany,2,1,Promoted,2703.57896059925,2812.54081354559,2839.42333729294,108.96185294634,135.84437669369
Racing Santander,2012,Spain,1,2,Relegated,2677.3287010775,2633.37023650716,2633.72608631903,-43.9584645703403,-43.6026147584703
Rayo Vallecano,2016,Spain,1,2,Relegated,2758.4335623119,2712.75994907808,2674.69515653844,-45.6736132338201,-83.7384057734598
Rayo Vallecano,2018,Spain,2,1,Promoted,2745.28556028177,2760.55776160844,2724.97535138956,15.2722013266703,-20.3102088922101
Rayo Vallecano,2019,Spain,1,2,Relegated,2727.96160398816,2711.04582841901,2716.66998566581,-16.9157755691499,-11.2916183223497
Rayo Vallecano,2021,Spain,2,1,Promoted,2734.78776343739,2813.23044144492,2780.06460529961,78.4426780075301,45.27684186222
Reading,2002,England,3,2,Promoted,2652.57900167362,2718.83742878276,2697.99878281202,66.25842710914,45.4197811384001
Reading,2006,England,2,1,Promoted,2873.69990534834,2864.12891072322,2881.55329855286,-9.57099462511997,7.85339320451976
Reading,2008,England,1,2,Relegated,2800.29000520525,2801.49052014935,2818.12568500255,1.20051494409972,17.8356797973001
Reading,2012,England,2,1,Promoted,2825.88279273528,2777.98751842566,2774.41348052538,-47.8952743096202,-51.4693122099002
Reading,2013,England,1,2,Relegated,2762.02806466814,2750.32433164547,2717.54640286014,-11.7037330226699,-44.4816618079999
Reading,2023,England,2,3,Relegated,2534.5303729493,2461.83270077631,2498.63353706418,-72.6976721729898,-35.8968358851198
Real Betis,2014,Spain,1,2,Relegated,2703.24439134643,2722.04315540188,2751.13190952703,18.7987640554502,47.8875181806002
Real Betis,2015,Spain,2,1,Promoted,2787.36599011813,2771.52492463851,2782.0527736588,-15.8410654796198,-5.31321645932985
Real Oviedo,2025,Spain,2,1,Promoted,2762.61864886102,2738.72997642295,2751.3637811482,-23.88867243807,-11.2548677128202
Real Valladolid,2014,Spain,1,2,Relegated,2735.20251515817,2760.23161520627,2749.787207575,25.0291000480997,14.58469241683
Real Valladolid,2018,Spain,2,1,Promoted,2726.98047538317,2754.9631970286,2744.65043023972,27.9827216454301,17.6699548565503
Real Valladolid,2021,Spain,1,2,Relegated,2752.83855248838,2761.1948925231,2803.74211782226,8.35634003471978,50.9035653338797
Real Valladolid,2022,Spain,2,1,Promoted,2801.444401333,2804.14595616392,2810.73102552089,2.70155483092003,9.28662418789008
Real Valladolid,2023,Spain,1,2,Relegated,2792.45156591843,2773.66352342813,2754.90400771741,-18.7880424903001,-37.5475582010199
Real Valladolid,2024,Spain,2,1,Promoted,2783.71045921339,2737.19303969531,2686.85711631791,-46.5174195180803,-96.8533428954802
Real Valladolid,2025,Spain,1,2,Relegated,2655.42285382323,,,,
Real Zaragoza,2013,Spain,1,2,Relegated,2713.47585861996,2715.80783357832,2686.02986619262,2.33197495835975,-27.4459924273401
Reims,2016,France,1,2,Relegated,2669.0451284031,2678.51449407846,2684.83804365378,9.46936567535977,15.7929152506799
Reims,2018,France,2,1,Promoted,2768.9450647507,2779.55918537932,2800.76388934807,10.6141206286197,31.8188245973697
Reims,2025,France,1,2,Relegated,2735.77899941261,,,,
Rochdale,2010,England,4,3,Promoted,2393.26227486077,2434.95304322173,2489.29426881828,41.6907683609597,96.0319939575102
Rochdale,2012,England,3,4,Relegated,2399.21554363335,2379.42108026443,2342.13257167286,-19.7944633689199,-57.0829719604899
Rochdale,2014,England,4,3,Promoted,2422.8473269205,2470.07771630697,2470.24389130824,47.2303893864701,47.39656438774
Rochdale,2021,England,3,4,Relegated,2424.74824835573,2384.9138059977,2366.02651298223,-39.8344423580302,-58.7217353735
Rochdale,2023,England,4,5,Relegated,2245.77933377087,2208.35896036155,2183.70955653546,-37.4203734093198,-62.0697772354101
Rotherham United,2000,England,4,3,Promoted,2434.93233187553,2561.80585128306,2579.22099288102,126.87351940753,144.28866100549
Rotherham United,2001,England,3,2,Promoted,2622.33948556904,2639.81646346751,2634.691944323,17.4769778984701,12.35245875396
Rotherham United,2005,England,2,3,Relegated,2551.45269703911,2497.95971336424,2491.0127501697,-53.4929836748697,-60.4399468694096
Rotherham United,2007,England,3,4,Relegated,2440.76749941528,2469.08375362679,2457.27355013135,28.3162542115101,16.5060507160702
Rotherham United,2013,England,4,3,Promoted,2431.32411734772,2510.57457246016,2545.15441678957,79.2504551124403,113.83029944185
Rotherham United,2014,England,3,2,Promoted,2587.0853265697,2595.94241557872,2609.87380878932,8.85708900902,22.7884822196197
Rotherham United,2017,England,2,3,Relegated,2468.4309567398,2453.07416821476,2523.20334748752,-15.35678852504,54.7723907477202
Rotherham United,2018,England,3,2,Promoted,2541.67656702624,2580.23195318107,2549.31849238622,38.5553861548301,7.64192535998018
Rotherham United,2019,England,2,3,Relegated,2556.24455318433,2538.98538010538,2589.38405313647,-17.25917307895,33.1394999521399
Rotherham United,2020,England,3,2,Promoted,2575.72611738858,2538.36082937879,2554.85164268589,-37.3652880097898,-20.8744747026899
Rotherham United,2021,England,2,3,Relegated,2542.58807380543,2591.09892601898,2611.8043378958,48.5108522135497,69.2162640903698
Rotherham United,2022,England,3,2,Promoted,2601.9976834333,2590.83621084973,2559.41805928126,-11.1614725835702,-42.5796241520402
Rotherham United,2024,England,2,3,Relegated,2466.15599467271,2436.85442487314,2455.53351242988,-29.3015697995702,-10.6224822428303
Rushden & Diamonds,2003,England,4,3,Promoted,2471.606477184,2507.43573523103,2500.9831416348,35.8292580470297,29.3766644508
Rushden & Diamonds,2004,England,3,4,Relegated,2433.80859311375,2365.32144464477,2329.70381812191,-68.4871484689797,-104.10477499184
Rushden & Diamonds,2006,England,4,5,Relegated,2277.61989310953,2130.26134560327,2163.37548796601,-147.35854750626,-114.24440514352
SPAL,2017,Italy,2,1,Promoted,2729.97949265646,2683.4857543734,2704.18656420666,-46.4937382830599,-25.7929284498
SPAL,2020,Italy,1,2,Relegated,2624.19974248925,2670.02932425257,2643.90712244988,45.8295817633198,19.7073799606296
Saint-Étienne,2022,France,1,2,Relegated,2681.64359009086,2621.60509035223,2663.07598312344,-60.03849973863,-18.56760696742
Saint-Étienne,2024,France,2,1,Promoted,2669.62066243186,2673.94526659786,2685.69448016213,4.32460416599997,16.0738177302696
Saint-Étienne,2025,France,1,2,Relegated,2678.9215145116,,,,
Salernitana,2021,Italy,2,1,Promoted,2671.20548459438,2637.39533317029,2639.84552561667,-33.8101514240898,-31.35995897771
Salernitana,2024,Italy,1,2,Relegated,2662.54736697573,2585.76080695228,2589.7731602948,-76.78656002345,-72.7742066809296
Salford City,2019,England,5,4,Promoted,2233.20069265606,2272.65279242275,2295.95546130261,39.45209976669,62.75476864655
Sampdoria,2023,Italy,1,2,Relegated,2657.41061765278,2615.74737291488,2636.22670010893,-41.6632447378997,-21.1839175438499
Sassuolo,2024,Italy,1,2,Relegated,2717.387866544,2772.98574572965,2788.46273018787,55.5978791856496,71.0748636438698
Sassuolo,2025,Italy,2,1,Promoted,2764.92545154021,2772.37179303833,2800.88702247886,7.44634149812009,35.9615709386503
Schalke 04,2021,Germany,1,2,Relegated,2657.19707928023,2668.84388540476,2684.20348314074,11.64680612453,27.0064038605101
Schalke 04,2022,Germany,2,1,Promoted,2690.97400610222,2669.98759685252,2708.50250259335,-20.9864092497,17.5284964911302
Schalke 04,2023,Germany,1,2,Relegated,2726.33144450792,2637.32150650122,2646.68690975947,-89.0099380066999,-79.6445347484501
Scunthorpe United,1999,England,4,3,Promoted,2344.89368194841,2399.26516172719,2419.62547123397,54.3714797787798,74.7317892855599
Scunthorpe United,2000,England,3,4,Relegated,2406.30162570689,2393.03146926338,2380.16259574418,-13.2701564435097,-26.1390299627096
Scunthorpe United,2005,England,4,3,Promoted,2410.27059082305,2446.71994031148,2463.17871482186,36.44934948843,52.90812399881
Scunthorpe United,2007,England,3,2,Promoted,2644.0569474016,2625.97098914363,2606.22205528142,-18.0859582579701,-37.83489212018
Scunthorpe United,2008,England,2,3,Relegated,2597.94687135553,2618.26413783564,2599.19331386266,20.31726648011,1.24644250712981
Scunthorpe United,2009,England,3,2,Promoted,2580.16562364953,2600.6349365229,2608.79279035102,20.4693128733697,28.6271667014898
Scunthorpe United,2011,England,2,3,Relegated,2570.48820365309,2506.1090209712,2499.22486371787,-64.3791826818897,-71.2633399352199
Scunthorpe United,2013,England,3,4,Relegated,2460.58348559423,2433.28675853238,2448.63819856611,-27.2967270618497,-11.9452870281198
Scunthorpe United,2014,England,4,3,Promoted,2449.74566059867,2473.80096469666,2496.9305879563,24.0553040979898,47.1849273576299
Scunthorpe United,2019,England,3,4,Relegated,2419.79530227096,2385.12025494673,2357.89116546899,-34.67504732423,-61.9041368019698
Scunthorpe United,2022,England,4,5,Relegated,2168.75737649182,2083.20088695198,2071.16281634452,-85.5564895398402,-97.5945601473004
Sheffield United,2006,England,2,1,Promoted,2779.62946540839,2781.26883898257,2794.58207143989,1.6393735741799,14.9526060315002
Sheffield United,2007,England,1,2,Relegated,2775.50958613411,2745.42766156792,2709.56097437819,-30.0819245661901,-65.94861175592
Sheffield United,2011,England,2,3,Relegated,2613.8297634675,2617.17624173443,2640.07105677186,3.34647826692981,26.2412933043602
Sheffield United,2017,England,3,2,Promoted,2663.10125944144,2689.8041340026,2681.60485209977,26.7028745611601,18.50359265833
Sheffield United,2019,England,2,1,Promoted,2763.17182658218,2815.72572410631,2842.63340215124,52.5538975241298,79.4615755690597
Sheffield United,2021,England,1,2,Relegated,2725.05048419527,2696.16505013625,2719.33245127865,-28.8854340590201,-5.71803291662036
Sheffield United,2023,England,2,1,Promoted,2758.26647633724,2715.664935398,2710.97557013474,-42.6015409392398,-47.2909062025001
Sheffield United,2024,England,1,2,Relegated,2683.15231890164,2740.49632725051,2726.34658196583,57.3440083488704,43.1942630641902
Sheffield Wednesday,2000,England,1,2,Relegated,2750.75439265016,2678.11605057485,2658.44738086997,-72.63834207531,-92.3070117801899
Sheffield Wednesday,2003,England,2,3,Relegated,2659.23434213708,2590.92146056693,2564.55158693719,-68.3128815701502,-94.6827551998899
Sheffield Wednesday,2005,England,3,2,Promoted,2562.76881907041,2585.23528349396,2587.86497580112,22.4664644235504,25.0961567307104
Sheffield Wednesday,2010,England,2,3,Relegated,2634.75219475801,2606.78396458066,2542.86792353042,-27.9682301773501,-91.88427122759
Sheffield Wednesday,2012,England,3,2,Promoted,2638.46985848824,2592.40560466286,2636.09689719189,-46.0642538253801,-2.37296129634979
Sheffield Wednesday,2021,England,2,3,Relegated,2572.68210409536,2567.90323150813,2581.84538633327,-4.77887258723013,9.16328223791015
Sheffield Wednesday,2023,England,3,2,Promoted,2643.98402014314,2569.2368022774,2571.66249683831,-74.7472178657399,-72.32152330483
Shrewsbury Town,2012,England,4,3,Promoted,2471.02499996185,2430.44661372724,2452.29559584855,-40.5783862346098,-18.7294041133
Shrewsbury Town,2014,England,3,4,Relegated,2410.33108774451,2471.58894459888,2491.29274740238,61.25785685437,80.9616596578699
Shrewsbury Town,2015,England,4,3,Promoted,2473.63213344619,2461.29854174406,2465.90606830668,-12.33359170213,-7.72606513950996
Shrewsbury Town,2025,England,3,4,Relegated,2330.93186520729,2279.91185237758,,-51.0200128297097,
Siena,2013,Italy,1,2,Relegated,2683.92958578843,2694.15449732606,2713.54912476173,10.2249115376303,29.6195389733002
Sochaux,2014,France,1,2,Relegated,2699.43773851163,2717.79826582627,2680.11035272608,18.36052731464,-19.3273857855502
Southampton,2005,England,1,2,Relegated,2788.04920936021,2745.30308173962,2697.14752052044,-42.74612762059,-90.90168883977
Southampton,2009,England,2,3,Relegated,2622.72620005843,2619.85794622576,2613.92189702102,-2.86825383267023,-8.80430303741014
Southampton,2011,England,3,2,Promoted,2701.07622744626,2752.21532077794,2728.69169261968,51.1390933316802,27.61546517342
Southampton,2012,England,2,1,Promoted,2760.18582894804,2766.36073163595,2790.08316117523,6.17490268790971,29.89733222719
Southampton,2023,England,1,2,Relegated,2743.65864670056,2741.02232887899,2785.30265607197,-2.63631782157017,41.64400937141
Southampton,2024,England,2,1,Promoted,2749.57639864392,2702.01538517367,2685.7004871588,-47.5610134702502,-63.87591148512
Southampton,2025,England,1,2,Relegated,2676.44199532131,2678.84132228318,2655.95176162564,2.39932696186997,-20.4902336956702
Southend United,2005,England,4,3,Promoted,2418.30677765258,2498.94387082595,2553.96075795544,80.63709317337,135.65398030286
Southend United,2006,England,3,2,Promoted,2586.69248718739,2534.14458640874,2589.57230262597,-52.5479007786498,2.87981543858041
Southend United,2007,England,2,3,Relegated,2555.63351969545,2565.45633871995,2548.34300896578,9.82281902449995,-7.29051072967013
Southend United,2010,England,3,4,Relegated,2448.0805597296,2399.31966858718,2407.63316182135,-48.76089114242,-40.44739790825
Southend United,2015,England,4,3,Promoted,2448.04304074794,2489.33860640989,2498.32702050866,41.2955656619502,50.2839797607203
Southend United,2020,England,3,4,Relegated,2322.34860238792,2282.89072812072,2280.5473115373,-39.4578742672002,-41.8012908506198
Southend United,2021,England,4,5,Relegated,2301.8050543514,2174.40037429657,2210.9993601129,-127.40468005483,-90.8056942385001
Spezia,2020,Italy,2,1,Promoted,2648.59511559262,2695.37205738429,2722.01439235333,46.7769417916702,73.4192767607101
Spezia,2023,Italy,1,2,Relegated,2695.82298259031,2619.14152309285,2622.84044460643,-76.6814594974599,-72.9825379838799
Sporting Gijón,2012,Spain,1,2,Relegated,2727.75989062571,2721.0436870423,2720.323695081,-6.71620358340988,-7.43619554470979
Sporting Gijón,2015,Spain,2,1,Promoted,2820.80988167241,2759.32037986141,2751.55509904479,-61.4895018110001,-69.25478262762
Sporting Gijón,2017,Spain,1,2,Relegated,2729.4291243723,2696.7929903098,2728.8292188158,-32.6361340624999,-0.599905556500289
St. Pauli,2024,Germany,2,1,Promoted,2742.25517455025,2740.25448872871,2743.96932093993,-2.00068582154017,1.71414638968008
Stevenage,2010,England,5,4,Promoted,2296.58718883559,2324.48228215384,2353.95904781691,27.89509331825,57.3718589813198
Stevenage,2011,England,4,3,Promoted,2391.92326787632,2457.77011899893,2512.51832033535,65.8468511226097,120.59505245903
Stevenage,2014,England,3,4,Relegated,2430.67598367244,2375.992783872,2380.85649627677,-54.68319980044,-49.81948739567
Stevenage,2023,England,4,3,Promoted,2439.88189629025,2508.37923458768,2499.87402977297,68.4973382974299,59.99213348272
Stockport County,2002,England,2,3,Relegated,2540.08927935273,2531.17895235213,2477.30449888155,-8.91032700059986,-62.7847804711801
Stockport County,2005,England,3,4,Relegated,2374.44736492067,2331.21518439146,2329.077605967,-43.2321805292104,-45.3697589536701
Stockport County,2008,England,4,3,Promoted,2462.07042956155,2528.15732377566,2511.60532432974,66.0868942141101,49.5348947681901
Stockport County,2010,England,3,4,Relegated,2344.38600214943,2309.47954666215,2265.72993824199,-34.9064554872803,-78.6560639074401
Stockport County,2011,England,4,5,Relegated,2257.20041822961,2160.59883510151,2097.00625500009,-96.6015831281002,-160.19416322952
Stockport County,2022,England,5,4,Promoted,2289.35166760132,2383.71563667522,2404.44870254137,94.3639690739001,115.09703494005
Stockport County,2024,England,4,3,Promoted,2480.5577508509,2505.66675582175,2538.98360557381,25.10900497085,58.4258547229101
Stoke City,2002,England,3,2,Promoted,2626.32818203889,2566.43826511925,2606.8754649111,-59.8899169196402,-19.45271712779
Stoke City,2008,England,2,1,Promoted,2756.53480279799,2764.63835723679,2789.01505539666,8.10355443880007,32.4802525986702
Stoke City,2018,England,1,2,Relegated,2736.10012700509,2726.48381615821,2667.01872313643,-9.61631084687997,-69.0814038686604
Strasbourg,2017,France,2,1,Promoted,2696.11836855529,2724.35130495423,2714.86887507233,28.2329363989397,18.7505065170399
Sunderland,1999,England,2,1,Promoted,2873.16243052863,2926.96422522136,2865.7250021778,53.8017946927298,-7.43742835083003
Sunderland,2003,England,1,2,Relegated,2677.33841593563,2714.66388118755,2710.8101618698,37.3254652519199,33.47174593417
Sunderland,2005,England,2,1,Promoted,2825.20708914482,2729.20102430774,2698.87702216558,-96.00606483708,-126.33006697924
Sunderland,2006,England,1,2,Relegated,2688.24303308915,2687.64189599032,2723.08297640166,-0.601137098829895,34.8399433125101
Sunderland,2007,England,2,1,Promoted,2818.24648863179,2787.83846636302,2782.79956514048,-30.4080222687699,-35.4469234913099
Sunderland,2017,England,1,2,Relegated,2707.81169947654,2625.40139129325,2603.75804644955,-82.41030818329,-104.05365302699
Sunderland,2018,England,2,3,Relegated,2591.9336199434,2611.59997281872,2603.56730026999,19.6663528753197,11.6336803265899
Sunderland,2022,England,3,2,Promoted,2597.64753183684,2614.12402970056,2646.74175578213,16.4764978637204,49.0942239452902
Sunderland,2025,England,2,1,Promoted,2672.73058831639,2786.40098842995,2777.51401740741,113.67040011356,104.78342909102
Sutton United,2021,England,5,4,Promoted,2219.78466095503,2289.06689883817,2339.78894448905,69.2822378831397,120.00428353402
Sutton United,2024,England,4,5,Relegated,2296.25275718235,2251.9747677244,2225.12098178723,-44.2779894579498,-71.1317753951198
Swansea City,2000,England,4,3,Promoted,2513.57214873383,2481.22858730185,2453.5202067381,-32.3435614319801,-60.05194199573
Swansea City,2001,England,3,4,Relegated,2443.61129798731,2375.67305054546,2344.12632265086,-67.9382474418503,-99.4849753364501
Swansea City,2005,England,4,3,Promoted,2431.97438275337,2534.30926729067,2505.95946673752,102.3348845373,73.9850839841502
Swansea City,2008,England,3,2,Promoted,2632.28655422003,2678.03616948226,2713.02728786065,45.7496152622298,80.74073364062
Swansea City,2011,England,2,1,Promoted,2741.68307737174,2778.8947833554,2804.42406626736,37.2117059836596,62.7409888956199
Swansea City,2018,England,1,2,Relegated,2764.52208132071,2695.3957277861,2705.23313285881,-69.1263535346102,-59.2889484619
Swindon Town,2000,England,2,3,Relegated,2581.97626464531,2534.26057427443,2528.77730193522,-47.7156903708801,-53.1989627100902
Swindon Town,2006,England,3,4,Relegated,2495.25175540493,2476.63006115789,2507.22656413521,-18.6216942470401,11.9748087302801
Swindon Town,2007,England,4,3,Promoted,2481.99104707591,2491.19639276256,2527.86988795682,9.20534568665016,45.8788408809101
Swindon Town,2011,England,3,4,Relegated,2440.78203658229,2455.13389134303,2501.84684449232,14.35185476074,61.0648079100302
Swindon Town,2012,England,4,3,Promoted,2511.30306400001,2532.56932118591,2577.21193264291,21.2662571859,65.9088686429
Swindon Town,2017,England,3,4,Relegated,2421.41030704429,2396.74351606989,2406.71835062464,-24.6667909744001,-14.6919564196501
Swindon Town,2020,England,4,3,Promoted,2436.87922496155,2376.92331058097,2396.94678644733,-59.95591438058,-39.9324385142199
Swindon Town,2021,England,3,4,Relegated,2389.6126014654,2407.73805106458,2392.48199971006,18.1254495991798,2.86939824465981
Torquay United,2004,England,4,3,Promoted,2451.60802231805,2454.46492387019,2459.54009997022,2.85690155213979,7.93207765216994
Torquay United,2005,England,3,4,Relegated,2478.91627931017,2376.86920637787,2374.39609574945,-102.0470729323,-104.52018356072
Torquay United,2007,England,4,5,Relegated,2263.63955351406,2273.31296068577,2264.80339106613,9.6734071717101,1.16383755207016
Torquay United,2009,England,5,4,Promoted,2209.66018325444,2221.84743996483,2210.05476037137,12.1872567103896,0.394577116929668
Torquay United,2014,England,4,5,Relegated,2263.51985142861,2243.93252705527,2211.33627801292,-19.5873243733399,-52.1835734156898
Toulouse,2020,France,1,2,Relegated,2579.75302678329,2666.04702710534,2674.90637393565,86.2940003220501,95.1533471523603
Toulouse,2022,France,2,1,Promoted,2752.15725769573,2769.94010326182,2774.7451183549,17.7828455660897,22.58786065917
Tranmere Rovers,2001,England,2,3,Relegated,2604.42578543687,2605.58400708433,2618.92164424266,1.15822164746032,14.4958588057903
Tranmere Rovers,2014,England,3,4,Relegated,2435.26210909589,2358.94144933182,2357.13917214831,-76.3206597640701,-78.12293694758
Tranmere Rovers,2015,England,4,5,Relegated,2283.06960612605,2228.75166281385,2219.20921956332,-54.3179433122,-63.8603865627301
Tranmere Rovers,2018,England,5,4,Promoted,2264.01265420669,2319.91896552843,2301.27237762597,55.9063113217399,37.2597234192799
Tranmere Rovers,2019,England,4,3,Promoted,2359.72165203581,2395.99496174015,2382.30091903365,36.2733097043397,22.57926699784
Tranmere Rovers,2020,England,3,4,Relegated,2405.53439972998,2388.90248430045,2422.67131138619,-16.6319154295302,17.13691165621
Troyes,2015,France,2,1,Promoted,2747.35707470013,2660.49645516341,2627.05932955264,-86.8606195367202,-120.29774514749
Troyes,2016,France,1,2,Relegated,2594.85988761573,2623.32255428661,2635.81962772099,28.46266667088,40.9597401052602
Troyes,2017,France,2,1,Promoted,2680.51022661357,2672.55573377662,2643.8775762534,-7.95449283695007,-36.6326503601699
Troyes,2018,France,1,2,Relegated,2639.93970772466,2637.30975693195,2667.99962711242,-2.62995079271013,28.0599193877602
Troyes,2021,France,2,1,Promoted,2722.14444070031,2693.3800583715,2722.19777044047,-28.7643823288099,0.0533297401598247
Troyes,2023,France,1,2,Relegated,2629.95405563493,2611.7443592371,2599.62838420285,-18.2096963978297,-30.3256714320796
