date,season,week,game_type,tournament,home_team,away_team,away_score_raw,home_score_raw,result,HomeScore,AwayScore,HomeFirstAppearance,AwayFirstAppearance,HomeGamesBefore,AwayGamesBefore,HomeRating_Before,AwayRating_Before,HomeStartRating,AwayStartRating,ExpectedHome,ExpectedAway,KHome,KAway,HomeRating_After,AwayRating_After,HomeGamesAfter,AwayGamesAfter
1999-10-17,1999,6,REG,NFL Regular Season,DET,MIN,23,25,DET,1,0,FALSE,FALSE,4,5,2523.41014826887,2613.25251564332,2518,2622,0.373513228028115,0.626486771971885,20,20,2535.93988370831,2600.72278020388,5,6
1999-10-17,1999,6,REG,NFL Regular Season,BUF,OAK,20,14,OAK,0,1,FALSE,FALSE,5,5,2624.17206071423,2679.33203217504,2584,2700,0.421278720623124,0.578721279376876,20,20,2615.74648630177,2687.7576065875,6,6
1999-10-17,1999,6,REG,NFL Regular Season,CHI,PHI,20,16,PHI,0,1,FALSE,FALSE,5,5,2625.32414760441,2602.45614848553,2617,2637,0.532862254670184,0.467137745329816,20,20,2614.666902511,2613.11339357894,6,6
1999-10-17,1999,6,REG,NFL Regular Season,CIN,PIT,17,3,PIT,0,1,FALSE,FALSE,5,5,2414.72337063293,2628.34829007004,2427,2647,0.226229755534804,0.773770244465196,20,20,2410.19877552223,2632.87288518073,6,6
1999-10-17,1999,6,REG,NFL Regular Season,SD,SEA,10,13,SD,1,0,FALSE,FALSE,4,4,2489.40914099007,2609.80158011014,2460,2585,0.333358354134445,0.666641645865555,20,20,2502.74197390738,2596.46874719283,5,5
1999-10-17,1999,6,REG,NFL Regular Season,ATL,STL,41,13,STL,0,1,FALSE,FALSE,5,4,2453.86181611872,2788.63820352395,2462,2772,0.127068830410034,0.872931169589966,20,20,2451.32043951052,2791.17958013215,6,5
1999-10-17,1999,6,REG,NFL Regular Season,NO,TEN,24,21,TEN,0,1,FALSE,FALSE,4,5,2532.39703688387,2737.63643623658,2556,2731,0.234791051885425,0.765208948114575,20,20,2527.70121584616,2742.33225727428,5,6
1999-10-17,1999,6,REG,NFL Regular Season,ARI,WAS,24,10,WAS,0,1,FALSE,FALSE,5,4,2479.96918351872,2637.02637117113,2471,2623,0.288209937514382,0.711790062485618,20,20,2474.20498476844,2642.79056992142,6,5
1999-10-18,1999,6,REG,NFL Regular Season,NYG,DAL,10,13,NYG,1,0,FALSE,FALSE,5,4,2614.75072319382,2529.37450101858,2628,2508,0.620451497828957,0.379548502171043,20,20,2622.34169323725,2521.78353097516,6,5
1999-10-21,1999,7,REG,NFL Regular Season,BAL,KC,35,8,KC,0,1,FALSE,FALSE,5,5,2651.31885337413,2584.06777762829,2668,2573,0.595591207974741,0.404408792025259,20,20,2639.40702921464,2595.97960178779,6,6
1999-10-24,1999,7,REG,NFL Regular Season,SEA,BUF,16,26,SEA,1,0,FALSE,FALSE,5,6,2596.46874719283,2615.74648630177,2585,2584,0.472285538734487,0.527714461265513,20,20,2607.02303641814,2605.19219707646,6,7
1999-10-24,1999,7,REG,NFL Regular Season,TB,CHI,3,6,TB,1,0,FALSE,FALSE,5,6,2678.09447124428,2614.666902511,2697,2617,0.590278895859331,0.409721104140669,20,20,2686.28889332709,2606.47248042819,6,7
1999-10-24,1999,7,REG,NFL Regular Season,IND,CIN,10,31,IND,1,0,FALSE,FALSE,5,6,2686.54955848784,2410.19877552223,2687,2427,0.830729047189716,0.169270952810284,20,20,2689.93497754405,2406.81335646603,6,7
1999-10-24,1999,7,REG,NFL Regular Season,STL,CLE,3,34,STL,1,0,FALSE,FALSE,5,6,2791.17958013215,2392.32623852862,2772,2421,0.908543921962757,0.0914560780372433,20,20,2793.0087016929,2390.49711696788,6,7
1999-10-24,1999,7,REG,NFL Regular Season,NE,DEN,23,24,NE,1,0,FALSE,FALSE,6,6,2640.02749268938,2615.78125218735,2624,2626,0.534836610418905,0.465163389581095,20,20,2649.330760481,2606.47798439573,7,7
1999-10-24,1999,7,REG,NFL Regular Season,CAR,DET,24,9,DET,0,1,FALSE,FALSE,5,5,2489.56541972144,2535.93988370831,2488,2518,0.433655312490919,0.566344687509081,20,20,2480.89231347162,2544.61298995813,6,6
1999-10-24,1999,7,REG,NFL Regular Season,SD,GB,31,3,GB,0,1,FALSE,FALSE,5,5,2502.74197390738,2678.68202875897,2460,2676,0.266433735370903,0.733566264629097,20,20,2497.41329919996,2684.01070346639,6,6
1999-10-24,1999,7,REG,NFL Regular Season,NYG,NO,3,31,NYG,1,0,FALSE,FALSE,6,5,2622.34169323725,2527.70121584616,2628,2556,0.632927006459599,0.367072993540401,20,20,2629.68315310805,2520.35975597535,7,6
1999-10-24,1999,7,REG,NFL Regular Season,OAK,NYJ,23,24,OAK,1,0,FALSE,FALSE,6,6,2687.7576065875,2615.04798910248,2700,2657,0.603136274263089,0.396863725736911,20,20,2695.69488110224,2607.11071458774,7,7
1999-10-24,1999,7,REG,NFL Regular Season,MIA,PHI,13,16,MIA,1,0,FALSE,FALSE,5,6,2743.40209913176,2613.11339357894,2730,2637,0.679179151956345,0.320820848043655,20,20,2749.81851609263,2606.69697661807,6,7
1999-10-24,1999,7,REG,NFL Regular Season,MIN,SF,16,40,MIN,1,0,FALSE,FALSE,6,6,2600.72278020388,2569.6127018654,2622,2563,0.544651729607239,0.455348270392761,20,20,2609.82974561174,2560.50573645754,7,7
1999-10-24,1999,7,REG,NFL Regular Season,DAL,WAS,20,38,DAL,1,0,FALSE,FALSE,5,5,2521.78353097516,2642.79056992142,2508,2623,0.332572584046082,0.667427415953918,20,20,2535.13207929424,2629.44202160234,6,6
1999-10-25,1999,7,REG,NFL Regular Season,PIT,ATL,9,13,PIT,1,0,FALSE,FALSE,6,6,2632.87288518073,2451.32043951052,2647,2462,0.739832833495933,0.260167166504067,20,20,2638.07622851081,2446.11709618044,7,7
1999-10-31,1999,8,REG,NFL Regular Season,BAL,BUF,13,10,BUF,0,1,FALSE,FALSE,6,7,2639.40702921464,2605.19219707646,2668,2584,0.549080543684004,0.450919456315996,20,20,2628.42541834096,2616.17380795014,7,8
1999-10-31,1999,8,REG,NFL Regular Season,ATL,CAR,20,27,ATL,1,0,FALSE,FALSE,7,6,2446.11709618044,2480.89231347162,2462,2488,0.450120895095242,0.549879104904758,20,20,2457.11467827853,2469.89473137353,8,7
1999-10-31,1999,8,REG,NFL Regular Season,WAS,CHI,22,48,WAS,1,0,FALSE,FALSE,6,7,2629.44202160234,2606.47248042819,2623,2617,0.533007751392786,0.466992248607214,20,20,2638.78186657448,2597.13263545605,7,8
1999-10-31,1999,8,REG,NFL Regular Season,NO,CLE,21,16,CLE,0,1,FALSE,FALSE,6,7,2520.35975597535,2390.49711696788,2556,2421,0.678644500516429,0.321355499483571,20,20,2506.78686596502,2404.07000697821,7,8
1999-10-31,1999,8,REG,NFL Regular Season,IND,DAL,24,34,IND,1,0,FALSE,FALSE,6,6,2689.93497754405,2535.13207929424,2687,2508,0.70912065200831,0.29087934799169,20,20,2695.75256450388,2529.31449233441,7,7
1999-10-31,1999,8,REG,NFL Regular Season,CIN,JAX,41,10,JAX,0,1,FALSE,FALSE,7,6,2406.81335646603,2662.64041092012,2427,2633,0.186538809879833,0.813461190120167,20,20,2403.08258026843,2666.37118711772,8,7
1999-10-31,1999,8,REG,NFL Regular Season,OAK,MIA,16,9,MIA,0,1,FALSE,FALSE,7,6,2695.69488110224,2749.81851609263,2700,2730,0.422733838470097,0.577266161529903,20,20,2687.24020433284,2758.27319286203,8,7
1999-10-31,1999,8,REG,NFL Regular Season,DEN,MIN,23,20,MIN,0,1,FALSE,FALSE,7,7,2606.47798439573,2609.82974561174,2626,2622,0.49517657750149,0.50482342249851,20,20,2596.5744528457,2619.73327716177,8,8
1999-10-31,1999,8,REG,NFL Regular Season,ARI,NE,27,3,NE,0,1,FALSE,FALSE,6,7,2474.20498476844,2649.330760481,2471,2624,0.267350868761217,0.732649131238783,20,20,2468.85796739321,2654.67777785622,7,8
1999-10-31,1999,8,REG,NFL Regular Season,PHI,NYG,23,17,NYG,0,1,FALSE,FALSE,7,7,2606.69697661807,2629.68315310805,2637,2628,0.466968412870915,0.533031587129085,20,20,2597.35760836065,2639.02252136547,8,8
1999-10-31,1999,8,REG,NFL Regular Season,KC,SD,0,34,KC,1,0,FALSE,FALSE,6,6,2595.97960178779,2497.41329919996,2573,2460,0.638161463308225,0.361838536691775,20,20,2603.21637252162,2490.17652846612,7,7
