goratings_id,goratings_name,historical_name,match_iteration,date,color,result,historical_opponent_name,goratings_occurrences,gogod_occurrences,matched_occurrences
1321,Yao Zhi Teng,Yao Zhiteng,1,2020-02-27,White,Loss,Motoki Katsuya,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2020-04-02,Black,Loss,Tanaka Koyu,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2020-09-24,Black,Loss,Cho Sonjin,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2021-01-28,Black,Win,Sakai Kentaro,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2022-04-25,Black,Loss,Otake Yu,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2022-12-26,White,Loss,Taniguchi Toru,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2023-01-23,White,Win,Kato Chie,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2023-05-01,Black,Win,Ueno Risa,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2023-06-19,Black,Win,Watanabe Kandai,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2023-07-17,Black,Win,Cho Zuiketsoo,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2023-07-31,Black,Loss,Koyama Kuya,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2023-09-13,White,Loss,Ueno Asami,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2023-09-22,Black,Loss,Ueno Asami,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2023-10-26,White,Loss,Yamashita Keigo,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2024-02-22,White,Loss,Koike Yoshihiro,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2024-09-05,Black,Loss,Nyu Eiko,1,1,1
1321,Yao Zhi Teng,Yao Zhiteng,1,2025-06-05,Black,Loss,Fujisawa Rina,1,1,1
1874,Yi Liao,I Ryo,1,2018-01-29,White,Loss,Fujisawa Rina,1,1,1
1874,Yi Liao,I Ryo,1,2018-01-29,White,Win,Sakai Takashi,1,1,1
1874,Yi Liao,I Ryo,1,2022-10-06,White,Loss,Miura Taro,1,1,1
1874,Yi Liao,I Ryo,1,2022-12-08,Black,Loss,Seki Kotaro,1,1,1
1874,Yi Liao,I Ryo,1,2023-05-25,White,Win,Nyu Eiko,1,1,1
1874,Yi Liao,I Ryo,1,2023-07-31,White,Win,Nakamura Sumire,1,1,1
1874,Yi Liao,I Ryo,1,2023-11-16,Black,Loss,Takao Shinji,1,1,1
1874,Yi Liao,I Ryo,1,2024-01-18,White,Loss,Fujisawa Rina,1,1,1
1874,Yi Liao,I Ryo,1,2024-12-12,White,Loss,Cho U,1,1,1
1874,Yi Liao,I Ryo,1,2025-07-03,White,Win,Sada Atsushi,1,1,1
1874,Yi Liao,I Ryo,1,2025-11-29,White,Win,Takao Mari,1,1,1
1874,Yi Liao,I Ryo,1,2025-12-19,Black,Win,Omote Yuto,1,1,1
1874,Yi Liao,I Ryo,1,2025-12-20,White,Win,Omori Ran,1,1,1
1874,Yi Liao,I Ryo,1,2025-12-21,White,Win,Fukuoka Kotaro,1,1,1
1874,Yi Liao,I Ryo,1,2025-12-23,White,Loss,Onishi Ryuhei,1,1,1
1874,Yi Liao,I Ryo,1,2025-12-24,Black,Loss,Hirose Yuichi,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2022-01-13,White,Loss,Choi Jeong,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2022-04-07,Black,Loss,Park Sangjin,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2022-05-09,Black,Loss,Park Yeonghun,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2022-08-30,White,Win,Han Seungjoo,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2022-10-27,White,Loss,Tang Weixing,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2023-02-06,Black,Loss,Lee Yeon,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2023-02-15,White,Loss,Shin Minjun,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2023-03-06,White,Win,Kim Chaeyoung,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2023-04-03,Black,Loss,Park Hyunsoo,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2023-04-11,Black,Win,Song Gyusang,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2023-05-12,Black,Win,Hirose Yuichi,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2023-05-22,White,Win,Kim Eunji,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2023-05-25,White,Win,Yun Junsang,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2023-05-26,Black,Loss,Yun Junsang,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2023-06-07,Black,Win,Kwon Hyojin  (m),1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2023-06-21,Black,Loss,Han Seungjoo,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2024-04-04,Black,Loss,Kang Yootaek,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2024-05-05,White,Win,Nakamura Sumire,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2024-05-06,White,Win,Kim Kyeongeun,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2024-05-26,Black,Loss,Mok Jinseok,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2024-05-26,White,Loss,Oh Yujin,1,1,1
2344,Yoo Ohseong,Yoo Oseong,1,2024-07-05,White,Loss,Han Wonggyu,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-01-15,Black,Loss,Kobayashi Satoru,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-01-22,Black,Loss,Kono Rin,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-01-26,Black,Loss,Ichiriki Ryo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-02-12,Black,Loss,Oh Meien,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-02-19,White,Win,Ryu Shikun,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-03-05,White,Win,Oba Junya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-03-17,White,Win,Mutsuura Yuta,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-03-19,Black,Win,Mimura Tomoyasu,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-04-02,White,Win,Ida Atsushi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-04-09,White,Win,Imamura Toshiya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-05-08,Black,Win,Lin Junyan,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-05-08,White,Loss,Huang Yunsong,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-05-09,Black,Win,Ichiriki Ryo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-05-16,White,Win,Ichiriki Ryo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-05-16,White,Win,Mitani Tetsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-06-08,White,Win,Peng Liyao,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-06-18,Black,Loss,Ohashi Hirofumi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-07-02,White,Win,Cho Sonjin,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-07-06,White,Win,Kono Rin,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-07-16,Black,Win,Ida Atsushi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-07-23,Black,Win,Takao Shinji,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-07-30,White,Loss,Kyo Kagen,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-08-03,White,Win,Cho U,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-08-13,Black,Win,Matsumoto Takehisa,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-08-18,Black,Win,Onishi Kenya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-08-18,Black,Win,Taniguchi Toru,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-08-24,White,Win,Ko Iso,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-08-27,Black,Win,Hikosaka Naoto,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-08-31,Black,Loss,Kyo Kagen,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-09-07,White,Loss,Iyama Yuta,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-09-13,Black,Loss,Kyo Kagen,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-10-03,White,Loss,Ahn Kukhyun,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-10-10,White,Win,Takao Shinji,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-10-26,White,Win,Ali Jabarin,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-10-29,White,Win,Yamashita Keigo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-11-04,White,Win,Yukawa Mitsuhisa,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-11-12,Black,Loss,Ichiriki Ryo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-11-16,Black,Loss,Park Yeonghun,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-11-21,Black,Win,Son Makoto,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-11-22,White,Loss,Shida Tatsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-11-25,Black,Win,Takashima Takeshi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2015-11-30,White,Win,Takao Shinji,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-01-07,White,Win,Shida Tatsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-01-14,White,Win,Motoki Katsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-01-21,White,Loss,Iyama Yuta,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-02-04,White,Win,Uchida Shuhei,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-02-11,Black,Win,Ida Atsushi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-02-11,White,Win,Oh Keii,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-02-18,Black,Loss,Kono Rin,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-02-25,Black,Win,Mizokami Tomochika,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-03-03,Black,Win,Kobayashi Koichi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-03-10,Black,Win,Sotoyanagi Sebun,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-03-17,White,Loss,Cho U,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-03-19,Black,Loss,Cho Chikun,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-03-31,White,Loss,Yamashita Keigo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-04-07,White,Win,Kiyonari Tetsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-04-14,White,Loss,Yamashita Keigo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-04-18,Black,Loss,Iyama Yuta,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-04-28,White,Win,Hane Naoki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-05-02,Black,Loss,Kyo Kagen,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-05-15,Black,Loss,Anzai Nobuaki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-05-26,White,Win,Oh Rissei,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-07-07,White,Win,Shida Tatsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-07-21,Black,Loss,Yuki Satoshi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-07-28,White,Loss,Cho Sonjin,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-08-09,White,Loss,Shibano Toramaru,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-08-09,White,Win,Ueno Asami,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-08-13,Black,Win,Ida Atsushi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-08-13,White,Win,Yuki Satoshi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-08-18,White,Win,Yamashita Keigo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-09-08,White,Win,Takao Shinji,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-09-15,Black,Win,Cho Sonjin,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-09-23,Black,Win,Song Jihoon,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-09-25,White,Win,Tong Mengcheng,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-09-29,White,Win,Shida Tatsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-10-03,Black,Win,Terayama Rei,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-10-03,Black,Win,Uchida Shuhei,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-10-17,Black,Loss,Iyama Yuta,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-10-26,Black,Win,Kiyonari Tetsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-11-10,White,Win,Hirata Tomoya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-11-18,Black,Loss,Iyama Yuta,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-11-24,White,Win,Kim Sujun,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-12-05,Black,Loss,Ko Iso,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-12-08,Black,Win,Ichiriki Ryo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-12-12,Black,Win,Takanashi Seiken,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-12-12,White,Win,Rin Shien,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-12-19,Black,Win,Xu Haohong,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-12-22,Black,Win,Murakawa Daisuke,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2016-12-26,White,Loss,Ichiriki Ryo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-01-09,White,Win,Yamashita Keigo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-01-19,Black,Loss,Murakawa Daisuke,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-01-26,Black,Win,Imamura Toshiya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-02-02,White,Win,Imamura Toshiya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-02-02,White,Win,Kiyonari Tetsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-02-16,White,Loss,Yamashita Keigo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-03-02,Black,Win,Motoki Katsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-03-07,White,Loss,Iyama Yuta,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-03-13,Black,Win,Cho U,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-03-30,Black,Loss,Iyama Yuta,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-04-03,Black,Win,Iyama Yuta,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-04-06,White,Win,Iyama Yuta,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-04-21,Black,Loss,Iyama Yuta,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-04-24,White,Win,Hane Naoki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-05-04,White,Loss,Kono Rin,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-05-08,Black,Win,Matsumoto Takehisa,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-05-15,Black,Win,Han Zenki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-06-05,Black,Win,Ichiriki Ryo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-06-29,White,Loss,Shibano Toramaru,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-07-06,White,Win,Terayama Rei,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-07-27,White,Win,Takao Shinji,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-07-31,White,Loss,Shibano Toramaru,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-08-03,White,Loss,Iyama Yuta,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-08-10,Black,Win,Kobayashi Satoru,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-08-14,Black,Win,Kim Sujun,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-08-17,White,Win,Cho Riyu,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-09-07,White,Win,Yuki Satoshi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-09-14,White,Win,Shida Tatsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-09-20,White,Loss,Shin Minjun,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-10-02,Black,Loss,Motoki Katsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-10-05,Black,Win,Yuki Satoshi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-10-19,Black,Loss,Ko Iso,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-10-26,White,Win,Oh Rissei,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-11-09,Black,Win,Hane Naoki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-11-20,Black,Win,Takao Shinji,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-11-30,Black,Loss,Murakawa Daisuke,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-12-07,Black,Loss,Yamashita Keigo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-12-18,Black,Win,Seto Taiki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2017-12-21,White,Win,Yamashita Keigo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-01-11,White,Loss,Shibano Toramaru,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-01-18,Black,Loss,Ko Iso,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-01-29,Black,Loss,Shida Tatsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-02-01,White,Win,Takao Shinji,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-02-08,Black,Win,Ida Atsushi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-02-15,Black,Win,Nakano Hironari,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-03-05,Black,Win,Hane Naoki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-03-05,Black,Loss,Ichiriki Ryo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-03-08,White,Loss,Motoki Katsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-03-15,Black,Loss,Shibano Toramaru,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-03-21,White,Loss,Kang Dongyun,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-03-29,White,Loss,Kyo Kagen,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-04-05,White,Win,Kobayashi Satoru,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-04-16,White,Win,Murakawa Daisuke,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-04-19,White,Win,Cho Chikun,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-04-23,White,Win,Ida Atsushi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-05-03,White,Loss,Kono Rin,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-05-10,White,Loss,Shida Tatsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-05-15,Black,Win,Ichiriki Ryo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-05-15,White,Loss,Kyo Kagen,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-05-24,White,Win,Yamada Kimio,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-05-31,White,Win,Cho U,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-06-07,Black,Win,So Yokoku,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-06-28,Black,Loss,Cho U,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-07-02,Black,Loss,Kyo Kagen,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-07-05,White,Win,Hane Naoki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-07-12,Black,Win,Kobayashi Satoru,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-07-30,Black,Win,Yamashiro Hiroshi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-08-06,White,Loss,Murakawa Daisuke,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-08-16,Black,Win,Yoda Norimoto,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-08-30,White,Win,Ko Iso,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-09-13,White,Loss,Son Makoto,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-09-21,White,Loss,Tang Weixing,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-10-01,White,Win,Yokota Shigeaki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-10-08,Black,Win,Imamura Yoshiaki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-10-11,White,Win,Yamashita Keigo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-10-14,Black,Loss,Kim Myounghoon,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-10-15,Black,Loss,Tao Xinran,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-10-18,Black,Win,Yokota Shigeaki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-10-25,White,Loss,Onishi Ryuhei,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-11-05,White,Win,Rin Kanketsu,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-11-19,White,Win,Kono Rin,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-11-22,Black,Win,Cho U,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2018-12-06,Black,Loss,Ichiriki Ryo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-01-10,Black,Win,Hane Naoki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-01-14,White,Loss,Ichiriki Ryo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-01-17,Black,Win,Takao Shinji,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-02-07,White,Win,So Yokoku,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-02-14,White,Loss,Kono Rin,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-02-28,White,Win,Murakawa Daisuke,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-03-14,White,Loss,Shibano Toramaru,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-03-21,White,Win,Akiyama Jiro,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-04-01,Black,Loss,Hane Naoki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-04-05,White,Win,Anzai Nobuaki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-04-11,White,Win,Hirata Tomoya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-04-18,Black,Loss,Shibano Toramaru,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-04-25,Black,Loss,Cho U,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-05-14,Black,Loss,Ueno Asami,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-05-30,Black,Win,Yamashiro Hiroshi,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-06-27,White,Loss,Rin Kanketsu,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-07-04,Black,Win,Nakamura Shinya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-07-11,Black,Loss,Kyo Kagen,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-07-25,Black,Win,Shibano Toramaru,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-08-01,White,Loss,Cho U,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-08-05,Black,Win,Fujisawa Rina,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-08-12,Black,Win,Fujisawa Rina,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-08-26,White,Loss,Ichiriki Ryo,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-08-29,White,Win,Watanabe Koki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-09-05,White,Win,Shida Tatsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-09-25,Black,Win,Watanabe Koki,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-10-17,White,Loss,Onishi Ryuhei,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-10-21,Black,Loss,Shibano Toramaru,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-11-04,Black,Loss,Kyo Kagen,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2019-11-07,Black,Win,Oh Rissei,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2020-01-16,White,Win,Ryu Shikun,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2020-01-23,Black,Loss,Onishi Ryuhei,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2020-01-30,Black,Win,Mutsuura Yuta,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2020-02-20,Black,Win,Shida Tatsuya,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2020-02-27,Black,Loss,Mutsuura Yuta,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2020-03-18,White,Win,Tanaka Koyu,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2020-04-01,White,Win,Nishi Takenobu,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2020-04-06,White,Loss,Onishi Ryuhei,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2020-06-18,Black,Win,Yoda Norimoto,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2020-06-29,White,Win,So Yokoku,1,1,1
1114,Yu Chengchi,Yu Zhengqi,1,2020-07-10,Black,Win,Kyo Kagen,1,1,1
